City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
151,cocobeach,20,GA,1603736439,88,1.0,9.58,78.8,4.7
153,cheyenne,75,US,1603736439,78,41.14,-104.82,10.4,5.82
154,lorengau,100,PG,1603736440,75,-2.02,147.27,80.38,4.76
156,kapaa,40,US,1603736440,88,22.08,-159.32,73.4,6.93
157,san francisco,20,US,1603736311,25,37.77,-122.42,66.2,13.87
158,ponta delgada,20,PT,1603736398,82,37.73,-25.67,68.0,19.46
159,saldanha,99,ZA,1603736363,59,-33.01,17.94,66.2,5.82
160,vila franca do campo,20,PT,1603736441,82,37.72,-25.43,68.0,19.46
161,alpena,90,US,1603736441,93,45.06,-83.43,39.2,3.36
162,la rioja,75,ES,1603736441,66,42.25,-2.5,54.0,5.82
164,carnarvon,0,AU,1603736441,88,-24.87,113.63,69.8,20.8
165,jonkoping,100,SE,1603736441,100,57.78,14.16,48.2,6.93
166,saint-pierre,0,RE,1603736441,78,-21.34,55.48,73.4,3.36
167,karratha,49,AU,1603736442,81,-20.74,116.85,70.92,12.8
168,emmett,99,US,1603736442,37,43.87,-116.5,39.0,2.26
169,itarema,39,BR,1603736442,61,-2.92,-39.92,85.37,15.64
170,lompoc,1,US,1603736251,59,34.64,-120.46,68.0,3.51
171,kilindoni,1,TZ,1603736443,80,-7.91,39.67,79.47,10.47
172,rawson,44,AR,1603736443,24,-43.3,-65.1,73.58,18.43
173,makakilo city,1,US,1603736145,94,21.35,-158.09,75.0,3.36
174,castro,99,BR,1603736405,56,-24.79,-50.01,77.04,7.94
175,kilifi,40,KE,1603736443,78,-3.63,39.85,80.6,6.93
177,sitka,90,US,1603736443,87,57.05,-135.33,51.8,11.41
178,shirgaon,0,IN,1603736444,59,19.7,72.7,80.85,9.04
179,arica,0,CL,1603736444,64,-18.48,-70.3,69.01,14.99
180,bengkulu,100,ID,1603736444,85,-3.8,102.27,75.47,4.23
181,atherton,57,GB,1603736444,75,53.52,-2.49,48.99,4.0
182,golden,75,US,1603736395,72,39.76,-105.22,17.01,4.27
183,saint anthony,90,US,1603736444,50,45.02,-93.22,30.2,9.17
184,rahatgarh,0,IN,1603736445,37,23.78,78.37,72.09,0.36
185,taitung,76,TW,1603736445,74,22.76,121.14,74.62,9.75
187,ancud,90,CL,1603736445,100,-41.87,-73.82,51.01,17.22
189,grand junction,1,US,1603736446,57,39.06,-108.55,19.4,3.36
190,noumea,0,NC,1603736446,77,-22.28,166.46,68.0,2.24
191,almaznyy,0,RU,1603736446,66,48.04,40.05,51.8,15.66
192,sao joao da barra,75,BR,1603736446,78,-21.64,-41.05,77.0,9.17
193,lalibela,34,ET,1603736446,38,12.03,39.03,57.79,9.06
194,grants,90,US,1603736333,92,35.15,-107.85,30.2,12.75
195,moron,0,AR,1603736447,35,-34.65,-58.62,73.0,10.29
196,east london,90,ZA,1603736447,93,-33.02,27.91,62.6,8.05
197,mayo,90,US,1603736447,100,38.89,-76.51,59.0,5.82
199,nioro,0,GM,1603736447,36,13.35,-15.75,91.11,3.15
200,mecca,19,SA,1603736447,60,21.43,39.83,81.01,3.49
201,melbourne,1,US,1603736448,83,28.08,-80.61,86.0,12.75
204,iquitos,40,PE,1603736256,63,-3.75,-73.25,91.4,8.05
205,port blair,55,IN,1603736448,82,11.67,92.75,79.9,5.17
207,cookeville,90,US,1603736448,93,36.16,-85.5,61.0,4.7
208,cap malheureux,4,MU,1603736448,74,-19.98,57.61,73.99,5.01
209,fatehabad,0,IN,1603736448,23,29.52,75.45,69.17,4.47
210,isla mujeres,75,MX,1603736449,66,21.23,-86.73,86.0,19.46
211,baykit,93,RU,1603736449,94,61.67,96.37,18.64,2.42
212,san angelo,90,US,1603736421,93,31.46,-100.44,37.4,14.99
213,port elizabeth,90,ZA,1603736449,82,-33.92,25.57,64.4,21.92
214,ahipara,17,NZ,1603736449,94,-35.17,173.17,58.57,4.03
215,carutapera,59,BR,1603736449,63,-1.2,-46.02,86.49,9.51
216,fortuna,1,US,1603736450,28,40.6,-124.16,63.0,6.93
217,luanda,75,AO,1603736450,83,-8.84,13.23,78.8,10.29
218,pathein,0,MM,1603736450,89,16.78,94.73,76.23,3.83
219,barcelos,40,PT,1603736169,72,41.54,-8.62,59.0,3.36
220,salalah,0,OM,1603736450,61,17.02,54.09,78.8,5.82
221,kisanga,59,TZ,1603736450,63,-7.44,37.7,80.08,9.19
222,pingzhuang,0,CN,1603736450,57,42.04,119.29,42.46,11.21
223,vilhena,77,BR,1603736451,43,-12.74,-60.15,90.23,4.18
224,bredasdorp,98,ZA,1603736451,82,-34.53,20.04,64.4,12.75
225,tuatapere,92,NZ,1603736383,88,-46.13,167.68,46.99,1.36
226,japura,100,ID,1603736451,91,-0.32,102.35,75.54,1.23
227,mount isa,23,AU,1603736451,37,-20.73,139.5,69.8,11.41
228,riviere-du-loup,100,CA,1603736259,85,47.83,-69.53,34.86,9.26
230,lucea,75,JM,1603736452,66,18.45,-78.17,86.0,8.05
231,dhidhdhoo,3,MV,1603736452,73,6.88,73.1,82.63,6.78
232,jati,0,PK,1603736452,38,24.35,68.27,79.88,8.84
233,saint george,1,US,1603736364,20,37.1,-113.58,45.0,29.97
234,burgos,75,ES,1603736452,61,42.34,-3.71,48.2,13.87
235,adrar,3,MR,1603736395,10,20.5,-10.07,93.97,8.3
236,touros,40,BR,1603736395,62,-5.2,-35.46,86.0,13.87
237,marzuq,0,YE,1603736453,33,14.4,46.47,66.63,4.07
238,san cristobal,40,VE,1603736453,46,7.77,-72.22,91.4,4.7
239,hervey bay,97,AU,1603736453,91,-25.3,152.85,75.0,3.0
240,copiapo,20,CL,1603736367,63,-27.37,-70.33,62.6,13.87
241,muscat,0,OM,1603736384,73,23.61,58.59,77.0,4.7
242,izhma,30,RU,1603736453,96,65.01,53.91,16.02,0.56
243,constitucion,65,CL,1603736454,55,-35.33,-72.42,59.61,18.9
245,papayal,87,PE,1603736454,46,-4.08,-80.74,86.43,11.21
246,tura,0,IN,1603736454,89,25.52,90.22,69.85,2.89
247,caiaponia,69,BR,1603736454,54,-16.96,-51.81,86.0,8.1
248,pervomayskiy,98,RU,1603736454,70,53.25,40.29,49.42,3.44
249,ribeira grande,40,PT,1603736455,88,38.52,-28.7,69.8,17.22
250,polyarnyy,75,RU,1603736455,95,69.2,33.45,32.0,2.24
253,mao,20,ES,1603736237,87,39.89,4.27,53.6,5.82
254,gat,0,IL,1603736455,100,31.61,34.76,77.0,2.21
256,eureka,1,US,1603736456,16,40.8,-124.16,66.2,4.7
257,cherskiy,61,RU,1603736456,92,68.75,161.3,5.85,5.39
258,klaksvik,25,FO,1603736360,80,62.23,-6.59,39.2,4.7
259,puerto escondido,40,MX,1603736456,66,15.85,-97.07,86.0,5.82
260,brigantine,90,US,1603736456,88,39.41,-74.36,66.99,9.17
261,dhangadhi,0,NP,1603736456,42,28.71,80.6,65.8,2.17
262,grand-santi,37,GF,1603736457,34,4.25,-54.38,97.27,3.85
263,ukmerge,90,LT,1603736457,93,55.25,24.75,52.0,9.17
264,meulaboh,98,ID,1603736366,86,4.14,96.13,77.38,4.36
266,asyut,0,EG,1603736457,50,27.18,31.18,78.8,11.41
267,camacha,40,PT,1603736457,64,33.08,-16.33,68.0,10.29
268,senneterre,90,CA,1603736458,94,48.38,-77.23,32.0,5.82
269,madera,50,US,1603736458,55,37.17,-119.83,62.01,1.99
270,flin flon,5,CA,1603736458,62,54.77,-101.86,23.0,9.17
271,dauphin,1,CA,1603736458,39,51.15,-100.05,28.4,17.22
272,olafsvik,76,IS,1603736458,77,64.89,-23.71,40.95,16.22
273,zyryanka,0,RU,1603736458,91,65.75,150.85,5.5,5.66
275,mporokoso,47,ZM,1603736458,59,-9.37,30.12,71.1,3.04
276,nishihara,20,JP,1603736362,68,26.18,127.76,71.6,8.05
277,amga,99,RU,1603736459,90,60.9,131.96,15.67,2.26
278,dubovskoye,100,RU,1603736459,64,47.41,42.76,50.9,8.99
279,chegutu,23,ZW,1603736459,26,-18.13,30.14,77.5,7.29
280,rivera,100,UY,1603736459,95,-30.91,-55.55,62.38,10.29
281,praia da vitoria,20,PT,1603736459,73,38.73,-27.07,71.6,12.55
283,san patricio,75,US,1603736460,62,28.02,-97.52,88.0,20.8
284,college,90,US,1603736236,100,64.86,-147.8,28.99,4.7
285,inuvik,90,CA,1603736460,84,68.35,-133.72,8.6,11.41
286,los llanos de aridane,75,ES,1603736460,60,28.66,-17.92,73.4,12.75
287,planaltina,75,BR,1603736460,78,-15.45,-47.61,77.0,3.36
288,gurupi,92,BR,1603736166,45,-11.73,-49.07,91.31,4.25
289,te anau,80,NZ,1603736460,87,-45.42,167.72,40.46,3.13
290,caibarien,75,CU,1603736461,74,22.52,-79.47,84.2,13.87
291,linxia,100,CN,1603736461,91,35.6,103.21,35.4,1.77
292,zhaotong,99,CN,1603736461,91,27.32,103.72,49.39,4.32
293,jalu,46,LY,1603736461,49,29.03,21.55,73.44,6.91
294,guerrero negro,46,MX,1603736461,54,27.98,-114.06,72.99,16.91
295,kautokeino,98,NO,1603736462,96,69.01,23.04,32.54,8.34
296,eyl,96,SO,1603736462,79,7.98,49.82,78.78,9.86
297,lasa,90,IT,1603736462,100,46.62,10.7,51.01,8.05
298,tres arroyos,0,AR,1603736462,31,-38.37,-60.28,71.56,5.57
300,kisangani,89,CD,1603736386,78,0.52,25.2,77.11,1.68
301,solnechnyy,0,RU,1603736463,76,50.72,136.63,33.08,1.97
302,mahuva,0,IN,1603736463,47,21.09,71.76,82.78,5.75
303,chokurdakh,99,RU,1603736463,95,70.63,147.92,6.87,10.96
305,pevek,89,RU,1603736463,95,69.7,170.31,23.56,10.02
306,popondetta,100,PG,1603736463,88,-8.75,148.25,74.01,2.77
307,clyde river,90,CA,1603736464,72,70.47,-68.59,14.0,16.11
308,melo,100,UY,1603736464,95,-32.37,-54.18,60.13,15.88
309,buala,75,SB,1603736464,80,-8.14,159.59,78.89,0.76
310,airai,87,TL,1603736390,100,-8.93,125.41,61.27,1.59
311,kaputa,31,ZM,1603736464,64,-8.47,29.66,77.45,6.13
312,souillac,40,MU,1603736465,78,-20.52,57.52,73.4,11.41
313,cidreira,97,BR,1603736465,82,-30.18,-50.21,72.52,11.27
315,hanzhong,100,CN,1603736465,59,33.07,107.03,58.87,2.17
317,mama,64,RU,1603736466,92,58.31,112.9,16.63,1.81
318,jacqueville,40,CI,1603736466,88,5.21,-4.41,80.6,6.93
319,kingaroy,90,AU,1603736466,100,-26.53,151.83,64.99,5.82
320,manokwari,0,ID,1603736466,74,-0.87,134.08,78.91,4.43
321,trincomalee,43,LK,1603736466,78,8.57,81.23,81.72,6.22
323,moose factory,90,CA,1603736467,74,51.26,-80.61,28.4,12.75
324,tomatlan,46,MX,1603736467,61,19.93,-105.25,90.7,3.56
325,verkhoshizhemye,94,RU,1603736216,93,58.01,49.1,28.36,4.27
326,padang,98,ID,1603736467,73,-0.95,100.35,78.35,3.04
327,tomioka,8,JP,1603736467,84,36.25,138.9,50.0,5.01
328,flinders,100,AU,1603736467,91,-34.58,150.86,55.99,1.99
329,alvik,100,SE,1603736468,100,60.75,14.87,46.99,5.82
330,sao filipe,100,CV,1603736365,66,14.9,-24.5,83.08,12.39
331,porto novo,40,BJ,1603736468,83,6.5,2.6,82.4,11.41
332,alofi,90,NU,1603736468,88,-19.06,-169.92,69.8,10.29
333,ilulissat,75,GL,1603736380,67,69.22,-51.1,19.4,5.82
334,kenai,90,US,1603736469,87,60.55,-151.26,44.01,18.34
335,victoria,81,HK,1603736441,82,22.29,114.16,75.0,1.99
336,san vito,92,CR,1603736469,80,8.82,-82.97,72.0,3.8
337,pittsburg,1,US,1603736469,9,38.03,-121.88,66.99,13.87
338,willmar,1,US,1603736469,68,45.12,-95.04,28.4,5.82
339,sinnamary,6,GF,1603736396,66,5.38,-52.95,85.93,10.74
340,soe,96,ID,1603736470,100,-9.86,124.28,67.91,1.61
341,pekan,20,MY,1603736470,88,3.48,103.4,78.8,2.75
342,coari,43,BR,1603736470,46,-4.08,-63.14,93.45,1.57
343,waingapu,84,ID,1603736379,75,-9.66,120.26,79.7,4.79
345,kulu,22,TR,1603736470,34,39.1,33.08,66.22,10.02
346,verkhnevilyuysk,100,RU,1603736470,91,63.45,120.32,11.52,6.08
